Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	F934	SAMN04383564	PRJNA279196	GCA_001988655.1	Complete	4.10535	67.7	chromosome:NZ_CP013873.1/CP013873.1		1	3623	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/655/GCA_001988655.1_ASM198865v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/655/GCF_001988655.1_ASM198865v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	G085	SAMN04383565	PRJNA279196	GCA_001988675.1	Complete	4.10638	67.7	chromosome:NZ_CP013874.1/CP013874.1		1	3624	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/675/GCA_001988675.1_ASM198867v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/675/GCF_001988675.1_ASM198867v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	G807	SAMN04383566	PRJNA279196	GCA_001988695.1	Complete	4.1022	67.7	chromosome:NZ_CP013875.1/CP013875.1		1	3630	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/695/GCA_001988695.1_ASM198869v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/695/GCF_001988695.1_ASM198869v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	G965	SAMN04383567	PRJNA279196	GCA_001988715.1	Complete	4.10534	67.7	chromosome:NZ_CP013876.1/CP013876.1		1	3623	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/715/GCA_001988715.1_ASM198871v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/715/GCF_001988715.1_ASM198871v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H348	SAMN04383568	PRJNA279196	GCA_001988735.1	Complete	4.10638	67.7	chromosome:NZ_CP013877.1/CP013877.1		1	3622	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/735/GCA_001988735.1_ASM198873v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/735/GCF_001988735.1_ASM198873v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H361	SAMN04383569	PRJNA279196	GCA_001988755.1	Complete	4.10743	67.7	chromosome:NZ_CP013878.1/CP013878.1		1	3626	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/755/GCA_001988755.1_ASM198875v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/755/GCF_001988755.1_ASM198875v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H533	SAMN04383570	PRJNA279196	GCA_001988775.1	Complete	4.10828	67.7	chromosome:NZ_CP013879.1/CP013879.1		1	3629	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/775/GCA_001988775.1_ASM198877v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/775/GCF_001988775.1_ASM198877v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H540	SAMN04383571	PRJNA279196	GCA_001988795.1	Complete	4.10529	67.7	chromosome:NZ_CP013880.1/CP013880.1		1	3625	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/795/GCA_001988795.1_ASM198879v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/795/GCF_001988795.1_ASM198879v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H636	SAMN04383572	PRJNA279196	GCA_001988815.1	Complete	4.10534	67.7	chromosome:NZ_CP013881.1/CP013881.1		1	3624	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/815/GCA_001988815.1_ASM198881v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/815/GCF_001988815.1_ASM198881v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H876	SAMN04383573	PRJNA279196	GCA_001988835.1	Complete	4.10535	67.7	chromosome:NZ_CP013882.1/CP013882.1		1	3623	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/835/GCA_001988835.1_ASM198883v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/835/GCF_001988835.1_ASM198883v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	I093	SAMN04383574	PRJNA279196	GCA_001988855.1	Complete	4.10153	67.7	chromosome:NZ_CP013883.1/CP013883.1		1	3600	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/855/GCA_001988855.1_ASM198885v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/855/GCF_001988855.1_ASM198885v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J093	SAMN04383575	PRJNA279196	GCA_001988875.1	Complete	4.11375	67.7	chromosome:NZ_CP013884.1/CP013884.1		1	3624	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/875/GCA_001988875.1_ASM198887v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/875/GCF_001988875.1_ASM198887v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J097	SAMN04383576	PRJNA279196	GCA_001988895.1	Complete	4.10742	67.7	chromosome:NZ_CP013885.1/CP013885.1		1	3617	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/895/GCA_001988895.1_ASM198889v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/895/GCF_001988895.1_ASM198889v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J099	SAMN04383577	PRJNA279196	GCA_001988915.1	Complete	4.11268	67.7	chromosome:NZ_CP013886.1/CP013886.1		1	3619	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/915/GCA_001988915.1_ASM198891v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/915/GCF_001988915.1_ASM198891v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J103	SAMN04383578	PRJNA279196	GCA_001988995.1	Complete	4.10742	67.7	chromosome:NZ_CP013887.1/CP013887.1		1	3619	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/988/995/GCA_001988995.1_ASM198899v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/988/995/GCF_001988995.1_ASM198899v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J104	SAMN04383579	PRJNA279196	GCA_001989015.1	Complete	4.10848	67.7	chromosome:NZ_CP013888.1/CP013888.1		1	3625	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/015/GCA_001989015.1_ASM198901v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/015/GCF_001989015.1_ASM198901v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J120	SAMN04383581	PRJNA279196	GCA_001989035.1	Complete	4.10952	67.7	chromosome:NZ_CP013890.1/CP013890.1		1	3630	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/035/GCA_001989035.1_ASM198903v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/035/GCF_001989035.1_ASM198903v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J121	SAMN04383582	PRJNA279196	GCA_001989055.1	Complete	4.10308	67.7	chromosome:NZ_CP013891.1/CP013891.1		1	3622	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/055/GCA_001989055.1_ASM198905v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/055/GCF_001989055.1_ASM198905v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J122	SAMN04383583	PRJNA279196	GCA_001989075.1	Complete	4.1076	67.7	chromosome:NZ_CP013892.1/CP013892.1		1	3619	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/075/GCA_001989075.1_ASM198907v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/075/GCF_001989075.1_ASM198907v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J124	SAMN04383584	PRJNA279196	GCA_001989095.1	Complete	4.10761	67.7	chromosome:NZ_CP013893.1/CP013893.1		1	3619	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/095/GCA_001989095.1_ASM198909v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/095/GCF_001989095.1_ASM198909v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J149	SAMN04383585	PRJNA279196	GCA_001989115.1	Complete	4.10564	67.7	chromosome:NZ_CP013894.1/CP013894.1		1	3631	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/115/GCA_001989115.1_ASM198911v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/115/GCF_001989115.1_ASM198911v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J155	SAMN04383587	PRJNA279196	GCA_001989135.1	Complete	4.10638	67.7	chromosome:NZ_CP013896.1/CP013896.1		1	3623	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/135/GCA_001989135.1_ASM198913v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/135/GCF_001989135.1_ASM198913v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J159	SAMN04383588	PRJNA279196	GCA_001989155.1	Complete	4.10744	67.7	chromosome:NZ_CP013897.1/CP013897.1		1	3625	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/155/GCA_001989155.1_ASM198915v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/155/GCF_001989155.1_ASM198915v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J161	SAMN04383589	PRJNA279196	GCA_001989175.1	Complete	4.10638	67.7	chromosome:NZ_CP013898.1/CP013898.1		1	3624	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/175/GCA_001989175.1_ASM198917v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/175/GCF_001989175.1_ASM198917v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J162	SAMN04383590	PRJNA279196	GCA_001989195.1	Complete	4.10218	67.7	chromosome:NZ_CP013899.1/CP013899.1		1	3613	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/195/GCA_001989195.1_ASM198919v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/195/GCF_001989195.1_ASM198919v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J174	SAMN04383591	PRJNA279196	GCA_001989215.1	Complete	4.10866	67.7	chromosome:NZ_CP013900.1/CP013900.1		1	3622	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/215/GCA_001989215.1_ASM198921v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/215/GCF_001989215.1_ASM198921v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J198	SAMN04383593	PRJNA279196	GCA_001989235.1	Complete	4.11376	67.7	chromosome:NZ_CP013902.1/CP013902.1		1	3635	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/235/GCA_001989235.1_ASM198923v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/235/GCF_001989235.1_ASM198923v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J206	SAMN04383594	PRJNA279196	GCA_001989255.1	Complete	4.1106	67.7	chromosome:NZ_CP013903.1/CP013903.1		1	3637	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/255/GCA_001989255.1_ASM198925v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/255/GCF_001989255.1_ASM198925v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J208	SAMN04383595	PRJNA279196	GCA_001989275.1	Complete	4.10847	67.7	chromosome:NZ_CP013904.1/CP013904.1		1	3627	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/275/GCA_001989275.1_ASM198927v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/275/GCF_001989275.1_ASM198927v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J210	SAMN04383596	PRJNA279196	GCA_001989295.1	Complete	4.1106	67.7	chromosome:NZ_CP013905.1/CP013905.1		1	3637	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/295/GCA_001989295.1_ASM198929v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/295/GCF_001989295.1_ASM198929v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J277	SAMN04383598	PRJNA279196	GCA_001989315.1	Complete	4.10866	67.7	chromosome:NZ_CP013907.1/CP013907.1		1	3628	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/315/GCA_001989315.1_ASM198931v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/315/GCF_001989315.1_ASM198931v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J096	SAMN04388406	PRJNA279196	GCA_001989335.1	Complete	4.10531	67.7	chromosome:NZ_CP013951.1/CP013951.1		1	3612	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/335/GCA_001989335.1_ASM198933v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/989/335/GCF_001989335.1_ASM198933v1
Burkholderia cenocepacia	Bacteria	Proteobacteria	Betaproteobacteria	VC12802	SAMN05001933	PRJNA289138	GCA_001999825.1	Complete	7.39491	67.0285	chromosome 1:NZ_CP019670.1/CP019670.1; chromosome 2:NZ_CP019669.1/CP019669.1		2	6582	2017-02-15T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/999/825/GCA_001999825.1_ASM199982v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/825/GCF_001999825.1_ASM199982v1
Burkholderia cenocepacia	Bacteria	Proteobacteria	Betaproteobacteria	CR318	SAMN05756084	PRJNA342374	GCA_002007585.1	Complete	7.66489	66.8231	chromosome 1:NZ_CP017238.1/CP017238.1; chromosome 2:NZ_CP017239.1/CP017239.1; chromosome 3:NZ_CP017240.1/CP017240.1		3	6850	2017-02-28T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/585/GCA_002007585.1_ASM200758v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/007/585/GCF_002007585.1_ASM200758v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J105	SAMN04383580	PRJNA279196	GCA_002018515.1	Complete	4.10636	67.7	chromosome:NZ_CP013889.1/CP013889.1		1	3619	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/018/515/GCA_002018515.1_ASM201851v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/018/515/GCF_002018515.1_ASM201851v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	Pelita III	SAMN06434363	PRJNA376518	GCA_002021795.1	Complete	4.10552	67.7	chromosome:NZ_CP019957.1/CP019957.1		1	3619	2017-03-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/021/795/GCA_002021795.1_ASM202179v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/021/795/GCF_002021795.1_ASM202179v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J152	SAMN04383586	PRJNA279196	GCA_002068675.1	Complete	4.11059	67.7	chromosome:NZ_CP013895.1/CP013895.1		1	3626	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/068/675/GCA_002068675.1_ASM206867v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/068/675/GCF_002068675.1_ASM206867v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J175	SAMN04383592	PRJNA279196	GCA_002068975.1	Complete	4.10639	67.7	chromosome:NZ_CP013901.1/CP013901.1		1	3629	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/068/975/GCA_002068975.1_ASM206897v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/068/975/GCF_002068975.1_ASM206897v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J276	SAMN04383597	PRJNA279196	GCA_002069155.1	Complete	4.10848	67.7	chromosome:NZ_CP013906.1/CP013906.1		1	3627	2017-02-06T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/069/155/GCA_002069155.1_ASM206915v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/069/155/GCF_002069155.1_ASM206915v1
Mycobacterium colombiense CECT 3035	Bacteria	Terrabacteria group	Actinobacteria	CECT 3035	SAMN06760893	PRJNA383253	GCA_002105755.1	Complete	5.58164	68.1	chromosome:NZ_CP020821.1/CP020821.1		1	4940	2017-04-24T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/105/755/GCA_002105755.1_ASM210575v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/755/GCF_002105755.1_ASM210575v1
Bordetella genomosp. 13	Bacteria	Proteobacteria	Betaproteobacteria	AU7206	SAMN06767129	PRJNA385118	GCA_002119665.1	Complete	5.38093	67.5	chromosome:NZ_CP021111.1/CP021111.1		1	4736	2017-05-09T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/119/665/GCA_002119665.1_ASM211966v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/119/665/GCF_002119665.1_ASM211966v1
Achromobacter denitrificans	Bacteria	Proteobacteria	Betaproteobacteria	PR1	SAMN06819206	PRJNA383898	GCA_002205315.1	Complete	6.9292	67.4	chromosome:NZ_CP020917.1/CP020917.1		1	6293	2017-06-22T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/205/315/GCA_002205315.1_ASM220531v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/315/GCF_002205315.1_ASM220531v1
Mycobacterium avium subsp. paratuberculosis	Bacteria	Terrabacteria group	Actinobacteria	FDAARGOS_305	SAMN06173318	PRJNA231221	GCA_002208705.2	Complete	4.83248	69.3	chromosome:NZ_CP022095.2/CP022095.2		1	4331	2017-06-27T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/705/GCA_002208705.2_ASM220870v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/208/705/GCF_002208705.2_ASM220870v2
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J078	SAMN07137592	PRJNA279196	GCA_002240435.1	Complete	4.10091	67.7	chromosome:NZ_CP021401.1/CP021401.1		1	3595	2017-08-03T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/435/GCA_002240435.1_ASM224043v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/435/GCF_002240435.1_ASM224043v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	H696	SAMN07137591	PRJNA279196	GCA_002240475.1	Complete	4.10313	67.7	chromosome:NZ_CP021402.1/CP021402.1		1	3597	2017-08-03T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/475/GCA_002240475.1_ASM224047v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/475/GCF_002240475.1_ASM224047v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J473	SAMN07137593	PRJNA279196	GCA_002240495.1	Complete	4.11458	67.7	chromosome:NZ_CP021403.1/CP021403.1		1	3527	2017-08-03T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/495/GCA_002240495.1_ASM224049v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/495/GCF_002240495.1_ASM224049v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J625	SAMN07327524	PRJNA279196	GCA_002240515.1	Complete	4.11034	67.7	chromosome:NZ_CP022362.1/CP022362.1		1	3597	2017-08-03T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/515/GCA_002240515.1_ASM224051v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/515/GCF_002240515.1_ASM224051v1
Bradyrhizobium sp. 2 39S1MB	Bacteria	Proteobacteria	Alphaproteobacteria	39S1MB	SAMN07448754	PRJNA397110	GCA_002266435.2	Complete	7.04452	64.7	chromosome:NZ_CP029426.1/CP029426.1		1	6441	2018-05-16T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/266/435/GCA_002266435.2_ASM226643v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/266/435/GCF_002266435.2_ASM226643v2
Bradyrhizobium sp. 3 85S1MB	Bacteria	Proteobacteria	Alphaproteobacteria	85S1MB	SAMN07448748	PRJNA397108	GCA_002266465.2	Complete	7.0395	64.3	chromosome:NZ_CP029427.1/CP029427.1		1	6414	2018-05-16T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/266/465/GCA_002266465.2_ASM226646v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/266/465/GCF_002266465.2_ASM226646v2
Bradyrhizobium ottawaense	Bacteria	Proteobacteria	Alphaproteobacteria	OO99	SAMN07448707	PRJNA397101	GCA_002278135.2	Complete	8.60633	63.8	chromosome:NZ_CP029425.1/CP029425.1		1	7700	2018-05-16T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/278/135/GCA_002278135.2_ASM227813v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/278/135/GCF_002278135.2_ASM227813v2
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	E945	SAMN05583817	PRJNA279196	GCA_002285955.1	Complete	4.12784	67.7	chromosome:NZ_CP016956.1/CP016956.1		1	3599	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/955/GCA_002285955.1_ASM228595v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/955/GCF_002285955.1_ASM228595v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	B226	SAMN05583809	PRJNA279196	GCA_002285975.1	Complete	4.12604	67.7	chromosome:NZ_CP016957.1/CP016957.1		1	3601	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/975/GCA_002285975.1_ASM228597v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/975/GCF_002285975.1_ASM228597v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	E537	SAMN05583815	PRJNA279196	GCA_002285995.1	Complete	4.11059	67.7	chromosome:NZ_CP016958.1/CP016958.1		1	3589	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/995/GCA_002285995.1_ASM228599v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/995/GCF_002285995.1_ASM228599v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	D422	SAMN05583811	PRJNA279196	GCA_002286015.1	Complete	4.10744	67.7	chromosome:NZ_CP016959.1/CP016959.1		1	3585	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/015/GCA_002286015.1_ASM228601v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/015/GCF_002286015.1_ASM228601v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	D735	SAMN05583813	PRJNA279196	GCA_002286035.1	Complete	4.1063	67.7	chromosome:NZ_CP016960.1/CP016960.1		1	3590	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/035/GCA_002286035.1_ASM228603v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/035/GCF_002286035.1_ASM228603v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	C934	SAMN05583810	PRJNA279196	GCA_002286055.1	Complete	4.1043	67.7	chromosome:NZ_CP016961.1/CP016961.1		1	3583	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/055/GCA_002286055.1_ASM228605v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/055/GCF_002286055.1_ASM228605v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	E898	SAMN05583816	PRJNA279196	GCA_002286075.1	Complete	4.10324	67.7	chromosome:NZ_CP016962.1/CP016962.1		1	3587	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/075/GCA_002286075.1_ASM228607v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/075/GCF_002286075.1_ASM228607v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	D799	SAMN05583814	PRJNA279196	GCA_002286095.1	Complete	4.1032	67.7	chromosome:NZ_CP016963.1/CP016963.1		1	3586	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/095/GCA_002286095.1_ASM228609v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/095/GCF_002286095.1_ASM228609v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	D717	SAMN05583812	PRJNA279196	GCA_002286115.1	Complete	4.10226	67.7	chromosome:NZ_CP016964.1/CP016964.1		1	3586	2017-09-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/115/GCA_002286115.1_ASM228611v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/286/115/GCF_002286115.1_ASM228611v1
